Brand,Product
Stauff,Фильтроэлемент с заглушкой SXX-200E 12B-2283
Stauff,"Муфта измерительная SMK20-G1/4-PC-V2A, 1210000039"
Stauff,"Измерительная муфта SMK20-G1/4-PC-V4A, 1210000855"
Stauff,"Измерительная муфта SMK20-G1/4-PC-C6F, 1210026116"
Stauff,МАНОМЕТР SPG 100-00250-01-S-B08
Stauff,"МУФТА ИЗМЕРИТЕЛЬНАЯ SMK 15-M16X1,5-PC"
Stauff,МУФТА ИЗМЕРИТЕЛЬНАЯ SMK 15-G1/4-PC
Metrix,Датчик вибрации ST5484E-124-110-00 Metrix
Metrix,"Датчик вибрации ST5484E-152-032-00 (METRIX) с угловым переходником, с адаптером 8200-002(резьба под каб. ввод ½); монтажным комплектом( фланец, кабель"
Metrix,"Датчик вибрации ST5484E-123-032-00; 0-50,8 mm\s = 4-20mA"
Metrix,"ПЕРЕКЛЮЧАТЕЛЬ МЕХАНИЧЕСКИЙ VIBRALERT MECHANICAL SWITCH 5550-011-010, metrix"
Metrix,Трансмиттер ST5484E-121-020-00 (Вибропреобразователь униполярный)
Metrix,Первичная поверка средств измерений (СИ)
Metrix,Трансмиттер ST548E-151-020-00
Metrix,Угловой переходник из нержавеющей стали 8200-005
Metrix,Монтажный фланец из нержавеющей стали 7084-002
KTR,Измерительная линейка RSF ELEKTRONIK TYP MSA 670 13 AP
KTR,Зажимная втулка KTR 100/60/90
KTR,Зажимная втулка KTR 100/70/110
KTR,Зажимная втулка KTR 100/80/120
KTR,Зажимная втулка KTR 100/90/130
KTR,Зажимная втулка KTR 100/120/165
KTR,М-4000-68000-0040000 Modlink MSDD Front panel interfacePower socket modulNEMA5-15/USA 125V AC  MURRELEKTRONIK
KTR,М-4000-68000-1410000 FR.MODUL  9pol.Bu/Bu+RJ45/45-g  MURRELEKTRONIK
KTR,М-4000-68000-0010000 Модуль  MSDD  MURRELEKTRONIK
Leybold,Ventil Leybold 297-26 B1
Leybold,"Клапан запорный, 297-26 B1, Leybold"
Leybold,Фильтр для насоса 71416340
Leybold,Ремкомплект для насоса 971423100
Leybold,Насос   11266
Leybold,"Насос вакуумный Trivac D25B, №11276"
Leybold,"Вакуумный насос Sogevac SV-100B, №960507"
Leybold,"Вакуумный насос Sogevac SV-300B, №960702"
Leybold,"Вакуумный насос Trivac D25B, №11276"
Volvo,Фильтр топливный к генер. Volvo Penta
Volvo,Гидравлический насос Volvo VO14508164
Volvo,Насос Volvo F01-061
Volvo,Педаль акселератора VOE15190098
Volvo,Стартер 20450305
Volvo,Насос 14526609 K5V200DTH10DR-9N0B-V 06503169
Volvo,насос VOLVO type 1992340077
Volvo,Насос VOLVO F1-061-RB
Volvo,"Насос форсунка – инжектор (только оригинал), маркировка на форсунке – Volvo 20847327; SN 27677130; AHL 460JX5"
Aimtec,Преобразователь AM2S-2424SZ
Aimtec,Модуль АМ5Т-0503SZ
Aimtec,Источник питания АМ3Т-2405S-RZ
Aimtec,Модуль АМ-3G-2405SZ
Aimtec,Модуль AM1L-0505S-NZ
Aimtec,Преобразователь напряжения AM5T-2405SH35-VZ
Aimtec,Преобразователь питания AM2S-1215SZ DC/DC
Aimtec,Преобразователь DC/DC AM4TW-2405DH35Z
Aimtec,"Преобразователь напряж. DC-DC (из 24 в +-15 В)3Вт,вxод 18…36В, выx.±15В/±100мА, изол.3500В DC,DIP24(32.3x21.4x10.5мм),-40…+85°С арт.AM3T-2415DH35Z"
Howden,Комплект KWS365 сменных уплотнений вала компрессора Howden MK1AS/WRVIHN36519344
Howden,Комплект KWS365 для ежегодной инспекции компрессора Howden MK1AS/WRVIHN36519344
Howden,Комплект сменных упорных подшипников компрессора Howden MK1AS/WRVIHN36519344
Howden,Комплект сменных радиальных подшипников компрессора Howden MK1AS/WRVIHN36519344
Howden,Комплект KWS365 уплотнения вала ГДК компрессора
Howden,Комплект уплотнений вала KS365-V : WRVi365 SHAFT SEAL KIT (VITON) для компрессора MK1AS/WRVIHN36519344
Howden,Уплотнение вала KS204 : WRV/XRV204
Howden,Ремкомплект KX204-5A Mk5 MODEL
Howden,Ремкомплект KX204-5  MK5 MODEL
Sauer Danfoss,Насос гидравлический 83006858 90L250-KA-5-NN-80-S-3-F1-K-03-NNN-35-35-24
Sauer Danfoss,Мотор 51V160RF1EHZB1ANGONNN0
Sauer Danfoss,Масляный гидромотор OMS 315 151F0548-3 C06341410
Sauer Danfoss,Сервоклапан  MCV104A5926E SN1200632
Sauer Danfoss,Гидродвигатель с цилиндрическим валом Ф25 OMR-315   151-0717
Sauer Danfoss,151H1100  Уплотнение гидромотора   Sauer Danfoss OMH151P1100
Sauer Danfoss,"Сервоклапан MCV104A5926E,  EDC,STD BODY STD SPL"
Sauer Danfoss,Лебедка ARGANO/WINCH S19
Sauer Danfoss,151-6211 Гидромотор OMR 80
Baumüller (Baumuller),"Коммутаторная щетка (двойная) HB93 20x32x40мм, 18020066, 00348280"
Pedrollo,Дренажный насос Pedrollo  серии ТОР floor2
Pedrollo,Погружной дренажный электронасос серии TOP-FLOOR 3
Pedrollo,Погружной дренажный электронасос серииTOP3
Pedrollo,Центробежный насос Pedrollo HF 70B
Pedrollo,Насос VXC 30/50 380 V
Pedrollo,"Насос VXC 10/45 (0,75 кВт)"
Pedrollo,"Насос Top Vortex (0,37 кВт)"
Pedrollo,"Насос HF 50A (0,55 кВт)"
Pedrollo,"Насос МС 20/50 (1,5 кВт)"
PR Electronics,Преобразователь AC/DC 2279 B2D
PR Electronics,Преобразователь AC/DC 2288 C2A2A
PR Electronics,Преобразователь 5331 A3B код: 998929
PR Electronics,Преобразователь 5331 А3В
PR Electronics,Модуль гальванической развязки 6185D
PR Electronics,Индикатор программируемый 5714С
PR Electronics,Трансмиттер 5102А (1-канальный)
PR Electronics,Измерительный преобразователь 2-х канальный 5102B
PR Electronics,Универсальный преобразователь 4116
Emerson,Смазка констистентная Kop-Flex KSG  Emerson
Emerson,Электродвигатель P063CJF2725015B №7915   Emerson
Emerson,"Датчик SM-A1 ""Solartron"" Emerson (для бака-накопителя)"
Emerson,Адаптер Rosemaunt 306 RT12AA11
Emerson,Двигатель K55HXDRG-0009
Emerson,Блок питания ASTEC LPT62
Emerson,Источник питания LPQ112-B
Emerson,Источник питания LPQ113-В
Emerson,Источник питания LPQ114В
Seagate,Жёсткий диск HDD 500 Gb SATA 6Gb/s Seagate Constellation ES <ST500NM0011> 7200rpm 64Mb
Seagate,Жесткий диск  ST3500514NS 500 Gb
Seagate,Жесткий диск ST3500514SN 500 Gb
Seagate,"HDD SAS 2,5"" Seagate 300Gb, ST300MM0048, Exos 10E300 10K, 10000 rpm, 128Mb buffer (аналог ST300MM0006)"
GEA,Полумуфта насоса SGEA21FS200
GEA,Полумуфта эл. двигателя SGEA21M05060
GEA,Датчик температуры для стерильного танка GEA EWST0000.05.0002
GEA,Фильтрующий элемент  в комплекте с уплотнением зав.№959000130 GEAGRASSO
GEA,Уплотнение F.0100.400.00.0008 GEA
GEA,"Фильтрующий элемент GEA Delbag MultiPuls, Тип 645/10/31/WB17 (№888118)"
GEA,Клапан Аммиачный запорный прямоточный под сварку условным проходом 150мм AWP-AVR DAE DN 150 PN 25
GEA,"Теплообменник GEA NEMA 1.1-1250/805-1,5v-ET1-FE31-D5 NTG 1,5-D5"
GEA,Пластина с уплотнением VT40 MH 1.4401 0.5  L1234 VITON
Fluke,Мультиметр Fluke 289 FVF
Fluke,"Клещи токоизмерительные со съемным дисплеем - 381 (Ток 1000А, напряжение 1000В, сопротивление 60 кОм)"
Fluke,"Цифровой мультиметр -117 (Разрядность 6000, ток 10А, напряжение 600В, сопротивление 40 МОм)"
Fluke,"Вольт-детектор - 1АС II (IP 40, напряжение 1000В)"
Fluke,"Тестер-пробник -Т140 (Дисплей LCD, напряжение 12-690 В, сопротивление до 1999 Ом)"
Fluke,88562 Преобразователь тока i1000s
Fluke,Калибратор петли тока искробезопасный 707Ex
Fluke,Мультиметр-калибратор  789
Fluke,Калибратор многофункциональный 725
lincoln,"Рукав высокого давления 8,6x2,3 (111-35114-1)"
lincoln,"Шланг гибкий, KF300 NW4 504-36033-3"
lincoln,Муфта 432-23031-1 резьбовая
lincoln,Наконечник 432-24162-1 шланга
lincoln,НАБОР ИНСТРУМЕНТА 544-32018-1
lincoln,НОЖНИЦЫ СПЕЦИАЛЬНЫЕ 226-12508-5 ДЛЯ ТРУБОПРОВОДА
lincoln,СОЕДИНЕНИЕ УГЛОВОЕ WE6-LLR 1/8 KC223-12485-9
lincoln,ПЕРЕХОДНИК 226-14105-1 ДЛЯ ПРЕДОХРАНИТЕЛЬНОГО КЛАПАНА ДЛЯ СИСТЕМ ЦЕНТРАЛИЗОВАНОЙ СМАЗКИ LINCOLN
lincoln,МУФТА 223-12295-2 СТОПОРНАЯ ДЛЯ СИСТЕМ ЦЕНТРАЛИЗОВАНОЙ СМАЗКИ LINCOLN
Eltra,Энкодер  Eltra EH58C600S5/28P10X6PR
Eltra,Энкодер Eltra EH63GB500S8
Eltra,Энкодер Eltra EL40M500Z5/28P6XVR913
Eltra,Энкодер  Eltra EF36K4C512S5L8X6
Eltra,Энкодер Eltra EL40A1000S5/28P6X6PR5
Eltra,Энкодер Eltra EL63D2500S5/28P10X3JR
Eltra,Энкодер Eltra EL63D2500S5/28P10X6JR
Eltra,"Энкодер ELTRA, EL63D1000Z5/28P10S3MR"
Eltra,Энкодер инкрементальный d72mm EL721A8Z8/24L10X6MR
JUNGHEINRICH,JUNGHEINRICH Фильтр гидравлический  50041810
JUNGHEINRICH,JUNGHEINRICH Фильтр масляный  50297585
JUNGHEINRICH,JUNGHEINRICH Элемент фильтрующий 50001159
JUNGHEINRICH,JUNGHEINRICH Элемент фильтрующий 50008787
JUNGHEINRICH,JUNGHEINRICH Элемент фильтрующий 51036224
JUNGHEINRICH,Блок управления  51089973
JUNGHEINRICH,Аккумуляторная батарея  Exide Classic 24 x 4EPzS 500Ah-incl:cables+bolts :830x520x630h mm МОДЕЛЬ JUNG EFG-110
JUNGHEINRICH,"Электрическая тележка с платформой ERE 125, с АКБ и зарядным устройством в комплекте"
JUNGHEINRICH,"Подъемная тележка ERE 225 G 115-54, год выпуска: 2012, наработка 1564 м/ч"
Bijur Delimon,Дозирующий клапан DM 42 количество выходов 2 код 16820
Bijur Delimon,Дозирующий клапан DM 44 количество выходов 4 код 16840
Bijur Delimon,Дозирующий клапан DM 52 количество выходов 2 код 16860
Bijur Delimon,Дозирующий клапан DM 54 количество выходов 4 код 16880
Bijur Delimon,Дозирующий клапан DM 61 количество выходов 1 код 16890
Bijur Delimon,Дозирующий клапан DM 62 количество выходов 2 код 16900
Bijur Delimon,Реле уровня 76951–6011
Bijur Delimon,Двойной насос DA4101A
Bijur Delimon,Насос BS-B  BSB01A040B03 AL7
infineon,Модуль FS50R12KE3 Infineon Technologies
infineon,Силовой  модуль  BSM50GX120DN2
infineon,Модуль IGBT BSM150GT120DN2
infineon,Модуль тиристорный TT104N12KOF-A
infineon,IGBT модуль FT 150 R 12 KE3 B5
infineon,IGBT модуль FT 150 R 12 KE3G B4
infineon,"Полярный транзистор IPW60R160C6, MOSFET,N CH,600V,23.8A,TO247, арт нр 1860836"
infineon,Модуль транзисторный FS225R12KE3
infineon,Модуль  SP000100378 (BSM30GP60)
Moog,Сервоклапан G761-3005B5 S63JOGM5VPL
Moog,Сервоклапан S19JOGMEUSX0
Moog,Сервоклапан 072-2003
Moog,Сервоклапан 072-2003 S22FOFM4VBHN
Moog,"Клапан пропорциональный D656-002F-5  P-Q, P30XBEACVOSON"
Moog,"Клапан пропорциональный D656-025F-6  P-Q, P30DBEBBVOSON"
Moog,"Клапан пропорциональный D656-041F-6  P-Q, P30XBEABVOSON"
Moog,"Клапан пропорциональный D661-1915E-6, P80HDABFNVSO"
Moog,Фильтроэлемент A67999-200
Kubler,Энкодер 8.5820.N512.2500
Kubler,"Энкодер D5.3502.A111.0000 (измеритель со жгутом 0…2000 мм., 4..20 мА)"
Kubler,Датчик Kuebler 8.5820M.OR30.4096.0002
Kubler,Датчик Kuebler 8.5820M.OR30.1024.001
Kubler,"Энкодер Серия 3620, № для заказа 8.3620.522Е.1000"
Kubler,Энкодер Kuebler  8.5020.0310.2048.S090
Kubler,"Энкодер 8.3720.1624.0360,  5-30VDC, 100mA № 1206201915 GND: 10wH UB: 12BN"
Kubler,Счетчик LED Pulse Counter Codix 520 6.520.012.3A0
Kubler,Энкодер 8.5858.1232.3113
MOXA,6014605 Блок питания MDR-60-24.
MOXA,"Ethernet Switch EDS-205A, 5 портов"
MOXA,1160834 модуль NPort IA-5250 2-портовый RS 232/422/485
MOXA,6009045 Устройство EDS-205A 5-портовый
MOXA,"Встраиваемый преобразователь NE-4110A  10/100 M Ethernet Network Enabler for RS-422/485 device, RJ-45 (арт. 1136122)"
MOXA,"NE-4110A 1xRS-422/485 Serial, 115.2кбодвстраиваемый 10/100Мбит Ethernet модуль, разъем RJ-45 (арт.02229300)"
MOXA,"ioLogik E1262 Ethernet сервер удаленного аналогового ввода-вывода, 8TC, интерфейс Ethernet (Modbus/TCP), входное напряжение 24В DC (арт.05534700)"
MOXA,"MGate MB3180 Шлюз Modbus TCP в Modbus RTU/ASCII, 1 порт RS-232/422/485 (арт.03638600)"
MOXA,Коммуникационное устройство AWK-5222-EU  DUAL-RF WIRELESS AP IE
DAVID BROWN,Насос S1A7248T71A1M1KC
DAVID BROWN,Насос шестеренный гидравлический David Brown S1A6097T51A1L1HC
DAVID BROWN,Электромагнит С36G024DC Р01
DAVID BROWN,Насос S1A6097T51A1L1HC
DAVID BROWN,Насос шестеренный гидравлический R1A6220T41A1MHC
DAVID BROWN,"Насос R1A40534038B22B1 * 3 * 0X3 * C ,  53 + 38 cm ³ / rev. up to 49 + 41 cm ³ / rev"
DAVID BROWN,Гидронасос No: 184903 X1A5-5-5-184903-2C
DAVID BROWN,Насос 5H3/40140ATL  (XIA5-5-5-184903-2C)
DAVID BROWN,Насос 5H2/40192TER X1A50465046/169001/1C
Dhollandia,"Катушка индуктивности 24 В, для  создания электромагнитной индукции и привода механизма открытия клапана, устанавливается на гидравлический клапан."
Dhollandia,Электромагнитный клапан code 38V 24vdc 18W ЕД 100%
LAMBORGHINI,"электродвигатель 150W 220-240V 50/60HZ X ECO код 110958 ,для горелки ЕМ16/2-Е"
LAMBORGHINI,"электродвигатель 250W  X ECO код 110961, для горелки ЕМ 26/2-Е"
LAMBORGHINI,"Реле давления LGW10A2P код 403460, для горелки 210 РМ/2 –Е"
LAMBORGHINI,"Трансформатор 12000V код 403666, для горелки ЕМ50/2-Е"
LAMBORGHINI,Термостат.LS1 100-6GR C=1000 541558 (SEC) код 455097
LAMBORGHINI,Таймер temporizzatore TMR02 (223349)код 403699
LAMBORGHINI,Вентилятор  D.145X60 код 403347
LAMBORGHINI,Аппарат LGB 22.330 A27 (997846) 403192
LAMBORGHINI,Реле давления LGW 3 A2 код 403414
Poclain Hydraulics,"Гидронасос Poclain Hydraulics, A30239T, MA88-9-LLC-A88-0000-2DF0"
Poclain Hydraulics,Гидромотор  Poclain Hydraulics MS18-0-121-A18-1120-0000 Code: 003643799B
Poclain Hydraulics,Гидромотор MS11-0-121-F12-1120-EJ00
Poclain Hydraulics,Гидромотор MK05-0-124-F04-1340-DP00
Poclain Hydraulics,Мотор A05745U   MSE05-3-133-F05-1720-5HJ0
Poclain Hydraulics,Гидромотор COMER0567 34ccm 002028 для пнедробилки LASKI FZ 500 H
Poclain Hydraulics,Гидромотор MSE18-1-121-F19-1210-J000
Poclain Hydraulics,Клапан KV4/2 5KO-6-51A FP13 0729397
Poclain Hydraulics,Гидромотор радиально-поршневой  MS05-2-113-F04-2A50-5EJM
Faulhaber,Мотор Faulhaber 1024A012S
Faulhaber,Мотор Faulhaber 1319T024SR +14/1 246:1
Faulhaber,Мотор- редуктор 3557КО24 редуктор 38/2S 43:1 тахогенератор P/N 35557.E0247
Faulhaber,"Электродвигатель с редуктором в сборе 2230 F 012S+22/2K-5, 44:1"
Faulhaber,Двигатель + редуктор 1319T024SR+14/1-246:1
Faulhaber,Микромотор 3557K024C U
Faulhaber,Редуктор 0222.04900 GEARHEAD 22/2 173:1
Faulhaber,Мотор-редуктор 3557K024CR+38/2 43:1
Faulhaber,"Редуктор  222 173:1, арт. 0222.04900"
Stahl,Ball Stahl  gehrter 01086024
Stahl,Концевой выключатель8070/1-1-HR311 Stahl
Stahl,Таль электрическая SHRF 6025-40 4/2-1 L2
Stahl,Сигнализатор светодиодный STAHL (8010/3-02-ws)
Stahl,Концевой выключатель GE-S 125.04 (кат.№ 5800050)
Stahl,Тормозной диск FDB13 (кат.№2127000640)
Stahl,"Мотор 12/2Н73 m=2,5 z=16 380 в  50Гц (№2727072119)"
Stahl,"Мотор 12/2Н73 m=2,1 z=13  (№2727073119)"
Stahl,Контроллер SLE-2  Кат.№ 5798920 (Кран 32377)
Gedore,Pump Gedore PL142
Gedore,Съемник  Gedore 1956396
Gedore,Съемник  Gedore 1981137
Gedore,Головка INX19L12-100  063762112
Gedore,Ключ шестигранный  42 14 (6341580)
Gedore,Съемник трехзахватный гидравлический  8.07/5 HYD-Z (2209608)
Gedore,Ключ рожковый двусторонний  6 8x10 (6064480)
Gedore,Набор ключей шестигранных удлиненных фосфатированных  H 42 KEL-88 (1523988)
Gedore,Ключ шестигранный  42 17 (6341660)
Lesjofors,Пружина тарельчатая SF-TAF DIN2093 №4275
Lesjofors,Пружина тарельчатая 4275
Lesjofors,Пружина Арт. 8148   (28-14 L 768-350-2000N)
Lesjofors,"Пружина 4402, код УТ-00000539"
Lesjofors,"Пружина 4300, код УТ-00001277"
Lesjofors,"Пружина 4251, код УТ-00001278"
Lesjofors,"Пружина сжатия 6185, код УТ-00001279"
Lesjofors,Пружина арт. 8148
Lesjofors,Амортизатор  арт. 8148
Jumo,Цифровой микропроцессорный индикатор di308 Jumo
Jumo,Вакуумный датчик TYP 404753 /000-481-405-504-20-61-1/ 000
Jumo,"Электронный преобразователь CTi-750 Type: 202756/15-686-0000-82/767,941"
Jumo,"Термометр, биметалл, 608001/0180-840-010-10-000-26-26-150/000"
Jumo,"Регулятор температуры dTRON 308, Тип 703043/181-400-23/000"
Jumo,Датчик измерения электропроводности JUMO tecLine Lf-VA 202924/10/0010-1003-106-37-88-26/000
Jumo,Контроллер температуры 702041/88-888-101-22/210
Jumo,Измеритель температуры JUMO TDA-300  702540/88-000
Jumo,"Термостат ATHs-2 арт. 60/60001039 0...100С, 200мм, диам.8мм"
Hatlapa,Электрокомпрессор марки W-80
Hatlapa,"Грелка электрическая CSN 70/61/005/002-L“GL“, 500 W, IP44"
Hatlapa,Шатун. Connecting rod  1st stage complete  20.40.10.10
Hatlapa,Этап шатуна. Connecting rod  2d stage complete  20.40.20
Hatlapa,Этап цилиндра. Cylinder 2d stage 20.10.50
Hatlapa,Гребень. Comb. Suction and press valve 1st stage 20.20.10
Hatlapa,Уплотнительно кольцо. Packing ring – 20.20.50
Hatlapa,Уплотнительное кольцо. Packing ring – 20.20.30
Hatlapa,Уплотнительное кольцо. Packing ring – 20.20.40
Flowserve,Привод пневматический  20-RDB40-1SD1E0   Flowserve Norbro
Flowserve,Привод пневматический  25-RDB40-1SD1E0  Flowserve Norbro
Flowserve,Коалесцирующий фильтр 078245.999.000
Flowserve,Регулирующий фильтр с измерителем 138114.999.000
Flowserve,Электропневмопозиционер 3200 IQ-07-D6-M-04-40-OG-OF
Flowserve,Электропневмопозиционер Logix MD-07-D6-M-04-40-OG-OF
Flowserve,"Flowserverve digital Postioner Atex I.S. Extended temperature, 2 x spdt switches + pomp 1543 Mkit Linear s 39 IEC 534-6 30168s"
Flowserve,Вал M734QK126 (2100)
Flowserve,Корпус подшипника H106AR119  (3130)
Eltex,Генератор высоковольтный KNH34/N2A
Eltex,Генератор высоковольтный KNH35
Eltex,Датчик SA2090/4  54957
Eltex,Электронный блок электростатического прижима HSG61 Art HSG61/EX12A
Eltex,"Генератор KNH34/P2A, ELTEX"
Eltex,"Электрод R120W/2265 мм ELTEX с кабелем 10 м, соединение угловое."
Eltex,"Электрод Basix R47/1860x025 (AL 1860mm =max, GL 1900mm, cable 2,5m)"
Eltex,Блок питания Basix ES47
Eltex,Блок питания (ES51/S20A)
Enerpac,Цилиндр  Enerpac RC-5013
Enerpac,Гидравлический цилиндр RWH-121
Enerpac,"Насос ручной P802, 700 бар, двухступенчатый, арт. EPPU 620000"
Enerpac,"Гидронасос PUJ-1200E, 700 бар EPPU 620002"
Enerpac,Цилиндр высокотоннажный  CLS-20012 арт. EPZY 624341
Enerpac,Цилиндр алюминиевый   RAC-1006 арт. EPZY 624334
Enerpac,"Насос ножной P-392FP, 700 бар EPPU 620001"
Enerpac,Насос 04-P-392FP
Enerpac,Насос 04-P-802
Rockwell,Лампа накаливания DF9s 24V 800E-N157
Rockwell,Модуль дискр. вывода    1794-OW8
Rockwell,База клеммная   1794-TB3
Rockwell,Панель визуализации 2711P-K6C5D
Rockwell,Преобразователь частотный PowerFlex 70 380..480VAC 20AD014A0AYNANC0
Rockwell,Преобразователь частотный PowerFlex 40 0.4kW 200240VAC 50/60Hz 22B-A2P3N104
Rockwell,"Модуль 1398-HMI-001, 1398 Series"
Rockwell,Модуль 1398-HMI-002 OPERATOR TERMINAL ULTRA PLUS
Rockwell,Серводвигатель MPM-B1153E-MJ74AA
Wika,"Датчик давления Wika S-111/2"", 0-16 bar; 4-20 mA  (402.000.520420)"
Wika,"Датчик давления подачи пива Wika S-111/2"", 0-16 bar; 4-20 mA  (402.000.520420)"
Wika,"Манометр Wika 111.10.100-1.6МПа-1,6-G1/2"
Wika,"Манометр Wika 213.53.063-2,5МПа-1,6-G1/4"
Wika,"Манометр Wika 111.10.063-1,6МПа-1,6-G1/4"
Wika,"Манометр Wika 233.50.160-1,6МПа-1,0 M20x1.5"
Wika,"Манометр Wika 111.10.100-0,4МПа-1,6-G1/2"
Wika,"Манометр Wika 232.50.063-1,0МПа-1,6-G1/4"
Wika,"Манометр Wika 111.10.100-2,5МПа-1,6-G1/2"
Optibelt,Ремень B 64 Optibelt
Optibelt,Ремень B 40 Optibelt
Optibelt,Ремень B 78 Optibelt
Optibelt,Ремень Optibelt OMEGA 1200-8M-20
Optibelt,Ремень Optibelt OMEGA 800-8M-20
Optibelt,Ремень Optibelt OMEGA 600-8M-20
Optibelt,Ремень Optibelt OMEGA 960-8M-20
Optibelt,Ремень Optibelt OMEGA 1600-8M-20
Optibelt,Ремень Optibelt OMEGA 1800-8M-20
Land,Пирометр Fibroptic FG 18/24F  арт. LI-091.312
Land,Пирометр land FG 1000/1400
Land,Пирометр FG 1000/1400C LI-091.512
Land,Пирометр LAND FIBROPTIC FG Thermometer тип FT2 18/24F
General Electric,Датчик General Electric PN: CR115A59
General Electric,Модуль защиты MIFII-P-I-5-N-E-2-0-HI-0-0 General Electric
General Electric,"Моторное реле General Electric, CR123C526A (3 шт. в упаковке)"
General Electric,"Видеоэндоскоп XL Vu, артикул XLVUDCA6120"
General Electric,Датчик CR115A59
General Electric,Реверсивный магнитный пускатель CR309C002CAA
General Electric,Контактор 01.GE.CL00A310TN. GE.104054
General Electric,Датчик (влагомер) BLD-2000 (ВК-51-1000 104)
General Electric,Соленоид CR9500B100C2A
Sodeca,"Вентилятор CMA-324-2T (""Улитка"")"
Sodeca,"Вентилятор CMA-325-2T (""Улитка"")"
Sodeca,"Вентилятор CMA-324-2T (""Улитка"")"
Sodeca,рабочее колесо вентилятора  CMR-1135-2Т-3/SC
Sodeca,Вентилятор CMA-324-2T
Sodeca,"Вентилятор CMA-324-2T (""Улитка"")"
Sodeca,Осевой вентилятор HGI-100-T-1
Sodeca,Электрод вентилятора (CMP-1231-4T 4)
Sodeca,Рабочее колесо к CMR-1135-2T-/SL
WEIDMULLER,Преобразователь сигнала Weidmuller 828843 W448-0002
WEIDMULLER,"Клеммы винтовые проходные WEIDMULLER серии WDU 2,5 (поз.8)"
WEIDMULLER,Клеммы винтовые проходные WEIDMULLER серии WDU 10 (поз.7)
WEIDMULLER,Клеммы винтовые проходные WEIDMULLER серии WDU 35 (поз.9)
WEIDMULLER,Инструмент для обжима наконечников WEIDMUELLER 9014100000
WEIDMULLER,Набор наконечников WEIDMUELLER 9025390000
WEIDMULLER,"Реле 5438.6, Weidmuller"
WEIDMULLER,"Реле 1336.6, Weidmuller"
WEIDMULLER,"Реле 5362.6, Weidmuller"
Vacon,Частотный преобразователь Vacon  NXS 00225A2H1SSSA1A2000000
Vacon,"Частотный преобразователь “VACON” 2,2 kW  NXSO0075A2H1SSSA1A2,  s/n 10160030,  Part No.095315855"
Vacon,"Частотный преобразователь “VACON” 1,5 kW NXL0005  5C2H1  SSS,  Pos. 201,  Part No.095315854"
Vacon,"Частотный преобразователь “VACON” 3,0 kW NXL0009  5C2H1  SSS,  Pos. 199,  Part No.095315856"
Vacon,Частотный преобразователь Vacon NXS00315A2H1 1
Vacon,Частотный преобразователь NXL00385C2H1SSS
Vacon,Частотный преобразователь NXL00035C1N1SSS
Vacon,Частотный преобразователь NXL00045C1N1SSS
Vacon,Частотный преобразователь NXL000125C2H1SSS
Ebara,Насос Ebara 3LS80-250/45
Ebara,Насос Ebara 3M 50-160 5.5кВт  3х380 B
Ebara,"Насос  DW 300 2,2 кВт 3x380 В Ebara"
Ebara,"Насос  DW 200 1,5 кВт 3x380 В Ebara"
Ebara,Насос СDXM 120/12
Ebara,Насос CDX 120/12
Ebara,Насос 3M 70-275/18
Ebara,Насос AGC 2.00T
Ebara,Насос AM/15
Philips,Микросхема 74HCT244N
Philips,"Прожектор общего назначения для наружного освещения с лампой (мощность источника света 400вт, модель Philips RVP351 HPI-TP400W KA 910502548618)"
Philips,Стартер Ecoclick Starters S10 4-65W SIN 220-240V WH EUR
Philips,Стартер Ecoclick Starters S2 4-22W SER 220-240V WH EUR
Philips,"Лампа светодиодная Ecofit LEDtube 1200мм 16Вт 740 T8 RCA I Philips 929001184567 / 871869965794900, № 465538"
Philips,Лампа натриевая . Sod.400W E40 MASTER SON-T PIA Plus
Philips,Лампа люминесцентная ультрафиолетовая TL-D 18w/08 G13 Black light Blue 89495325
Philips,ПРОЦЕССОР; LTC 2375/50 PHILIPS; ТИП КВАДРАТОР
Philips,"F01U013499 Цифровой квадратор LTC 2380/90, 4 кан. Real Time"
Sir Meccanica,Материнская плата на блок управления для расточной колонки WS-3 No. 03058
Sir Meccanica,электронная плата блока питания для расточной колонки WS-3 №03058
Sir Meccanica,Мобильный расточно наплавочный станок WS 2 Standard
Sir Meccanica,Комплект KIT 2000 для расточки 45-400мм для станка WS2
Sir Meccanica,Подшипник втулки с зубчатым колесом WS-32
Sir Meccanica,Комплект KIT 20 для станка WS2
Brevini,Редуктор Brevini CWD2050.1\SF-D\49.5\00
Brevini,Доплата за редуктор Brevini  ED2030/MR-1/00
Brevini,"Редуктор  ED 2250 / FE  i = 20,input=3-46 с1 Brevini riduttori"
Brevini,Brevini ME MD10V 64 DX 09 13 HIN 25 25 22 00 XX XX FI 00 (С фильтром FI и без фитингов)
Brevini,Brevini ME MD10V 50 DX 08 13 HIN  25 25 22 00 XX XX FI 00 (С фильтром FI и без фитингов)
Brevini,Редуктор Brevini  ED2030/MR-1/00
Brevini,"Редуктор Brevini ЕС 4150/MN/350, 3МР: В3В-5,5/4"
Brevini,"Мотор-редуктор ED2010/MN1/11,2/S2-4F (без двигателя)"
Brevini,"Мотор-редуктор ED2010/MN1/11,2/S2-4F (без двигателя)"
IXYS,Транзистор IXFH 15 N80(IXFH 15 N80Q)
IXYS,Модуль тиристорный MCC21-14io8b 327D
IXYS,Тиристор MCC312-16io1 334D
IXYS,Тиристорный модуль MCC56-12IO1B
